,org_id,city,average_bill,rating,rubric,coffee_to_go,food_delivery,breakfast,summer_terrace,wi_fi,business_lunch,payment_by_credit_card,car_park,gift_certificate,karaoke,free_delivery,music,pets,air_conditioning,view_on_ostankino_tower
29043,10926148027505083975,msk,,1.5714285714285714,Суши-бар,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29045,13926061161903389648,msk,,1.3333333333333333,Суши-бар,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29046,5194346489149942979,msk,,,Пиццерия,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29047,15144336930707992419,msk,,4.3243243243243255,"Бар, паб",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29048,17431944362266880917,msk,,,Кафе,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
29049,8498378922257272746,msk,,4.714285714285714,Ресторан,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29050,704177678958897948,msk,,4.68,"Бар, паб",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29051,4979635663597573277,msk,,,Кафе,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
29052,11094905889993188220,msk,,3.75,Ресторан,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29053,16071847979075969576,msk,,,Кафе,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
29054,12958475936310848225,msk,,2.0,Кофейня,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29055,2253153555438415673,msk,,3.7916666666666665,Кофейня,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29056,7519608188192406814,msk,,,Кафе,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29057,3691007975354281427,msk,,4.8,Кофейня,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29058,5167976149821240447,msk,,,Кафе,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29059,11324767826754809489,msk,,,Кафе,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29060,9032028023794627064,msk,,5.0,Столовая,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
29061,10073098872800619574,msk,,4.0,Кофейня,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
29083,15956483195654716436,spb,,4.3478260869565215,Кондитерская,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29084,5503595963068929374,spb,,5.0,Кондитерская,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29085,9237539553264366788,spb,,4.5,Кофе с собой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29088,650293103783123422,spb,,3.733333333333333,Ресторан,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29089,3037320389854602804,spb,,5.0,Кофейня,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29090,12418111951422559093,spb,,4.434782608695652,Столовая,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29091,309030459598882787,spb,,4.246153846153846,Кальян-бар,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29092,15197682202411644457,spb,,,Ресторан,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29093,13691069570401641563,spb,,4.103448275862069,"Булочная, пекарня",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
29094,10368782833733185667,spb,,4.282758620689656,Кальян-бар,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29096,4095851000118026719,spb,,4.608695652173913,Ресторан,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
29097,6717790547419168252,spb,,4.333333333333333,Кафе,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29098,4740367294956579415,spb,,4.25,Кофейня,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29099,17894637048608964257,spb,,4.117647058823529,Кафе,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29100,9850359355266347911,spb,,,Ресторан,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29101,12823809636869538416,msk,500.0,4.64951768488746,Кофейня,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29103,15553074933898752677,msk,500.0,5.0,Кофейня,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
29104,6111640050484102884,msk,500.0,4.090909090909091,Быстрое питание,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29105,6334402556503858395,msk,500.0,4.59375,Кофейня,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
29112,6823865649611270513,spb,500.0,4.286184210526316,Быстрое питание,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
29114,739060630411367355,msk,500.0,4.702702702702703,Кафе,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
29115,1429673877041800398,msk,500.0,4.321428571428571,Кафе,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29117,412807007359458815,msk,500.0,4.0625,Кафе,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
29119,2836507103186510438,msk,500.0,4.31404958677686,Кофейня,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
29121,5581059365751419792,msk,500.0,4.0,Кафе,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
29125,9628309704213564123,msk,500.0,3.934579439252337,Кальян-бар,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
29128,10023608787051872005,msk,500.0,4.514705882352942,Кафе,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
29129,4944657868412251191,msk,500.0,4.068965517241379,Ресторан,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
29130,8084018153588196111,msk,500.0,4.076923076923077,Пиццерия,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29131,14239821148298810527,msk,500.0,,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29132,4740599885534968576,msk,500.0,3.85,Кафе,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29138,10864320428068165880,spb,500.0,4.083333333333333,Быстрое питание,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
29145,16922534041283427745,spb,500.0,4.833333333333333,Кальян-бар,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29149,6637472323599497907,msk,1000.0,5.0,Кафе,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29152,17992265427964323839,msk,1000.0,,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29153,1444028821495280961,msk,1000.0,4.05,Кафе,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0
29158,1219909245241332443,msk,2000.0,,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29159,13132428282443167735,msk,3500.0,4.657766990291262,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
29161,13455624132353878019,msk,1500.0,4.166666666666667,Кафе,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
29163,9631638097060859428,msk,1500.0,4.362101313320825,Кафе,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29167,14599078616320938823,spb,3000.0,5.0,Кондитерская,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29168,4942902708911049089,spb,6000.0,4.5807050092764365,Ресторан,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
29169,13857511269884606727,msk,,4.385416666666667,Кафе,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
29170,13573681084540162286,msk,,4.4,Кафе,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1
29172,6154363600174802360,msk,,3.992805755395684,Ресторан,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
29173,6576855023874744123,msk,,4.4498644986449865,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29176,2612449793552692003,msk,,4.418549346016647,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29177,12914321054342389421,spb,,4.965517241379311,Кафе,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
29178,11830460542782630177,msk,500.0,5.0,Быстрое питание,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
29183,8375528723688902474,spb,500.0,4.459337349397591,Кафе,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29184,827783090802225404,spb,500.0,4.568047337278106,Кафе,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
29189,12382091610362197022,spb,500.0,4.25,Быстрое питание,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29191,3950293290616242154,msk,1500.0,3.9516129032258074,Ресторан,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
29193,14534798070234511863,spb,1500.0,4.627450980392157,"Бар, паб",1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
29195,11001599237941755320,msk,,4.245762711864407,Кофейня,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
29198,16207100084819035251,msk,,4.541176470588235,Кафе,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
29199,6972476651810290868,msk,,3.2222222222222223,"Бар, паб",1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
29200,5308570784700632200,spb,1000.0,4.400602409638553,Ресторан,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
29201,2587274650537033139,spb,1500.0,4.425,Кальян-бар,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
29203,9007767434746403437,msk,500.0,4.857142857142857,Столовая,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29205,4594011633420927733,spb,500.0,4.043478260869565,Столовая,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29206,16752408395747624889,msk,500.0,,Столовая,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29208,2439788342568907788,spb,500.0,,Столовая,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29209,475749756583250422,spb,500.0,3.3448275862068964,Столовая,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29210,13173423128454849522,msk,1000.0,,Ресторан,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29213,5851650054691836313,msk,,4.24,Быстрое питание,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29214,1729644704801731677,msk,,3.145833333333333,Быстрое питание,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29219,10820630374518544994,msk,,3.553719008264463,Быстрое питание,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29220,4485745480246582689,msk,,3.78,Быстрое питание,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29239,12812585094757604623,msk,,4.615384615384615,Ресторан,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29240,9622045498948792226,msk,,4.408,Ресторан,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29248,1383238631672535346,msk,,4.3478260869565215,Кафе,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29249,14943981389056458078,msk,,3.782608695652174,Кальян-бар,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29250,16675361754047987615,msk,,,Быстрое питание,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29251,8547972311331536425,msk,,5.0,Кафе,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29252,1274159800865250144,msk,,3.8333333333333335,Кафе,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29253,9925260093195328529,msk,,,"Булочная, пекарня",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29254,14502045726176161238,msk,,4.285714285714286,"Булочная, пекарня",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
29255,12507832429765919975,msk,,4.888888888888889,Ресторан,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29256,9922568866699905166,msk,,4.5,"Булочная, пекарня",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
29257,11736808154744427249,msk,,4.03680981595092,Кофейня,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29258,13106333734832291256,msk,,4.333333333333333,Кальян-бар,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
29262,13583337074292133966,spb,,4.560975609756096,Ресторан,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29266,17397920207514931844,spb,,5.0,Ресторан,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29271,13938931574522412537,spb,,3.8,"Булочная, пекарня",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29274,8527990751417463297,spb,,4.727272727272728,Ресторан,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29275,2789528799746064266,spb,,,Кальян-бар,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29276,8463970017387666842,spb,,4.6,Кафе,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29277,6647547408291466137,spb,,2.333333333333333,Кальян-бар,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29279,12667678438878639615,spb,,,Ресторан,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
29281,6792036728267658925,spb,,,Ресторан,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
29282,8577731188769760907,spb,,4.076923076923077,"Булочная, пекарня",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
29283,964515097103145578,msk,500.0,4.8,Кондитерская,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29284,8297699132423962555,msk,500.0,3.8181818181818175,Кофейня,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29286,6625389486622095955,msk,500.0,4.5,Кофейня,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
29287,7572502844118693729,msk,500.0,4.855072463768116,Кофейня,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29288,8962038149356615043,msk,500.0,5.0,Кофейня,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29289,12672695813787412926,msk,500.0,4.666666666666667,Кондитерская,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
29296,7171302334577825803,spb,500.0,4.333333333333333,Кофе с собой,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
29298,16166444607632382302,spb,500.0,4.766423357664234,"Булочная, пекарня",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
29300,15978885231148843125,spb,500.0,5.0,Кафе,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29301,3637626869168298401,spb,500.0,4.4,Столовая,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29305,3018294891677871564,msk,500.0,4.363636363636363,Кофейня,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29308,45004828209108017,msk,500.0,4.230166051660516,"Бар, паб",0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
29315,5929375812425150790,msk,500.0,4.700436681222707,Кафе,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
29318,3160096214748393921,msk,500.0,4.184331797235023,"Бар, паб",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29319,10407765986839807934,msk,500.0,,"Бар, паб",1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
29320,4806523446934604175,msk,500.0,4.320063694267517,Ресторан,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
29324,12700455868270275787,spb,500.0,4.594594594594595,"Бар, паб",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29325,2893513879358092295,spb,500.0,4.488188976377954,Кафе,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29327,11881466370502360368,spb,500.0,3.696296296296296,Кафе,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29329,17371894639862339821,spb,500.0,4.605263157894737,Кафе,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29335,17736614265686782394,msk,1000.0,3.6666666666666665,Кафе,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29338,17016424162935385235,msk,1000.0,4.0625,Кафе,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
29339,1023283305969991227,msk,1000.0,3.8211382113821135,Ресторан,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
29343,10836056295435081834,spb,1000.0,3.7916666666666665,Ресторан,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29345,9432486346522733959,spb,1000.0,4.6,Пиццерия,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0
29346,16560006463097280167,msk,2000.0,4.305735056542811,Ресторан,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
29347,17093141262546368490,msk,2000.0,4.305593451568895,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29348,6602685959733057222,msk,2000.0,4.518518518518519,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29349,7537648448904517803,msk,2000.0,4.313106796116505,Ресторан,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
29352,4644827453486763783,msk,1500.0,4.64340239912759,Ресторан,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1
29354,5346391957472327920,msk,1500.0,,Ресторан,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0
29357,16571874809726909499,spb,1500.0,4.319444444444445,Ресторан,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
29358,13127213636379381734,spb,1500.0,3.7142857142857135,Кальян-бар,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
29360,10063295362256530148,msk,3000.0,,Ресторан,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
29362,9473165568598029460,msk,,4.5,Кофейня,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
29363,10876176806579720458,msk,,4.5,Столовая,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29365,6207347514411619927,msk,,4.653465346534653,Ресторан,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
29366,1497052937462944054,msk,,4.258064516129032,Ресторан,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
29367,12874744040305573343,spb,,4.313513513513514,Ресторан,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
29370,4077148128440962417,msk,500.0,4.0578512396694215,Кафе,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29372,15403797220929211325,msk,500.0,3.652173913043478,Кафе,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
29374,11100125151103518081,msk,500.0,4.589285714285714,Кофейня,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
29378,14753054762008915940,msk,1000.0,3.9134396355353074,Ресторан,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
29379,3197102508210062372,msk,1500.0,4.010610079575597,Ресторан,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0
29380,13299775687109309227,spb,1000.0,4.6,"Бар, паб",1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
29381,6059110509788349852,msk,500.0,5.0,Кофейня,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29382,8387672046071321275,spb,500.0,5.0,Кофейня,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29386,8675648233687192582,msk,500.0,3.9130434782608696,Столовая,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29387,10869880212311444576,msk,500.0,4.0,Быстрое питание,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
29390,4881603322617651875,spb,500.0,3.4545454545454546,Быстрое питание,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29393,1305377250807006754,msk,,4.17948717948718,"Бар, паб",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29394,8428767465288779725,msk,,3.938271604938272,Быстрое питание,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29395,9249709190861745288,msk,,4.083333333333333,Быстрое питание,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29396,340048921591060704,msk,,3.6666666666666665,Столовая,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29397,9032311763797219982,msk,,3.333333333333333,Столовая,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29398,16779627266407610747,msk,,4.077922077922079,Быстрое питание,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29399,1191095581596732241,msk,,4.075757575757576,Кафе,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29400,11670069829788039235,msk,,4.171428571428572,"Булочная, пекарня",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29401,2317026487084195860,msk,,4.697478991596639,Кафе,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29402,12540932986325306750,msk,,4.363636363636363,"Булочная, пекарня",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29403,9721671532264134031,msk,,4.140625,"Булочная, пекарня",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29404,13724755868880478102,msk,,4.2682926829268295,"Булочная, пекарня",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29409,7633518182434517981,msk,,3.82,Быстрое питание,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29410,3571660235022474760,msk,,4.0,Быстрое питание,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29411,16445274363863347025,msk,,4.071428571428571,Быстрое питание,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29412,387877069048045545,msk,,4.5,Кафе,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29413,17035996962305057602,msk,,4.0,Кафе,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29415,13718072402693422363,msk,,4.2631578947368425,"Булочная, пекарня",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29416,12437559363512178447,msk,,4.139240506329114,"Булочная, пекарня",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29417,9398305749811650010,msk,,4.115044247787612,Быстрое питание,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29418,10297865248692542660,msk,,4.370860927152318,Кондитерская,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29419,10806663159458543245,msk,,3.807692307692308,"Булочная, пекарня",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29420,1314767465518893391,msk,,4.3431372549019605,"Булочная, пекарня",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29421,7806859249903863427,msk,,4.398104265402844,"Булочная, пекарня",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29422,16183415279455235421,msk,,4.2,Быстрое питание,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29423,14523093893244022651,msk,,,Кафе,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29436,17757158965447912670,msk,,4.549597855227882,Ресторан,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29438,9688023827217811245,msk,,4.256410256410256,Пиццерия,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29439,10988854130402784363,msk,,4.368421052631579,Ресторан,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29441,7351778548852953091,msk,,2.8173076923076925,Кальян-бар,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29443,1995374955540409771,msk,,4.403846153846153,"Булочная, пекарня",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
29444,3093643875893521298,msk,,4.076923076923077,"Булочная, пекарня",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
29445,1227367214675106165,msk,,3.9574468085106393,Суши-бар,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29446,14276432395509039333,msk,,4.111111111111111,"Булочная, пекарня",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
29447,12106832822785624038,msk,,3.976190476190476,"Булочная, пекарня",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
29449,8673161652989677336,msk,,3.5789473684210527,Быстрое питание,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29450,598265235503047840,msk,,3.930232558139535,Быстрое питание,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29451,11744552142153304915,msk,,4.411764705882354,Кафе,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29455,2325169040505667438,msk,,4.333333333333333,Кафе,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29457,10533113154580778522,msk,,4.1,Пиццерия,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29458,5556194003485700981,spb,,4.5271317829457365,Кафе,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29459,10623472745915974814,spb,,4.230769230769232,Кафе,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29460,14773896755206297038,spb,,3.388888888888889,Кафе,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29461,2006245752148910208,spb,,4.666666666666667,Ресторан,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29462,15191393883383775898,spb,,3.8717948717948723,"Булочная, пекарня",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29463,10115351254634738641,spb,,4.0588235294117645,Кондитерская,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29464,1947097133146555041,spb,,3.49438202247191,Кондитерская,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29465,10780288243568354410,spb,,3.6,Кафе,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29471,5463959184380282028,spb,,3.6666666666666665,Кондитерская,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29472,862300384334250625,spb,,4.545454545454546,"Булочная, пекарня",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
29473,14125954376967718984,spb,,4.625,"Булочная, пекарня",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
29474,9012650162422275893,spb,,3.7575757575757582,Кафе,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29475,2039911899668827732,spb,,5.0,Кафе,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29476,3395970054490709891,spb,,5.0,"Булочная, пекарня",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29477,7193664922633964628,spb,,4.6,Кафе,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29478,5889840484039629881,spb,,5.0,Быстрое питание,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29481,17410852876187324511,spb,,,Ресторан,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
29483,9598086704296315823,msk,500.0,4.453125,Кофейня,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
29484,14892344212068623678,msk,500.0,4.651515151515151,Быстрое питание,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0
29485,3220379861823475459,msk,500.0,4.68,"Булочная, пекарня",1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
29486,11743789151598368141,spb,500.0,4.391304347826087,"Булочная, пекарня",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
29489,10318831866293928324,spb,500.0,4.077827547592385,Столовая,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
29491,9496815407454982513,msk,500.0,5.0,Суши-бар,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
29492,10640833900349538455,msk,500.0,4.647058823529412,Кофейня,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
29493,14248917595688066158,msk,500.0,4.313725490196078,"Бар, паб",0,0,0,1,1,1,1,0,0,1,0,0,0,0,1
29494,712675663891867171,msk,500.0,4.06083650190114,Ресторан,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
29496,9673744521173776074,msk,500.0,4.257731958762887,Быстрое питание,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
29497,15768755124050633088,msk,500.0,4.129032258064516,Кафе,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
29501,17802816076575722505,msk,500.0,4.680722891566265,"Бар, паб",0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
29504,6361151028702262745,msk,500.0,4.232804232804233,Пиццерия,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
29509,4384834268546227559,msk,500.0,4.343339587242026,Ресторан,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
29510,6713904300704283683,msk,500.0,4.454545454545454,"Бар, паб",0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
29511,5104506752042324290,msk,500.0,4.481203007518797,Пиццерия,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
